id,articulo,clase
72,Dan permiso a Luna para jugar en Venezuela Las Águilas Cibaeñas otorgaron permiso al jugador del cuadro Héctor Luna para militar con los Cardenales de Lara  en la Liga Venezolana de Béisbol Profesional.Luna  quien tiene el rango de Capitán de las Águilas Cibaeñas  jugará para el dominicano Félix Fermín  quien está al frente de los Cardenales. El aval para jugar en Venezuela está contenido en una comunicación firmada por el Gerente general de las Águilas Cibaeñas Stanley Javier y dirigida a Carlos Miguel Oropeza  quien ocupa el mismo cargo con la franquicia de los Cardenales de Lara. En la misiva se aclara que el permiso es a título de préstamo  solo por la actual temporada de béisbol otoño invernal 2014/2015.Luna ha sido un jugador productivo con las Águilas  pero las relaciones se lastimaron en el Round Robin pasado  cuando el versátil jugador emitió fuertes críticas a los directivos en momento en que el club pasaba por una mala situación. Este año  Luna militó en el béisbol de Japón  donde quedó como cuarto mejor bateador ...,si

73,Da Vinci  Padre Fortín  Oasis y La Salle avanzan Los equipos representativos de los colegios Leonardo Da Vinci  Padre Fortín  Oasis Christian y De la Salle  avanzaron el pasado fin de semana a los octavos de final del Intercolegial Claro de Futsal Masculino  al triunfar en sus partidos de segunda ronda  celebrados en las instalaciones del Santiago Soccer Club  de esta ciudad. El certamen es auspiciado por la empresa de telecomunicaciones Claro.El seleccionado del colegio Leonardo Da Vinci le ganó a su similar del Domingo Savio con marcador de 3-2  con goles de Carlos Guzmán  Juan Núñez e Iván Gómez. Por el conjunto perdedor anotaron  Pedro y Luis Sánchez.Por su parte  el conjunto del colegio Padre Fortín derrotó al representativo del IPISA con pizarra de 4-3  liderado por dos goles de Anthony Torres  quien recibió el apoyo de Alfredo Alba y Carlos Rodríguez  que aportaron un tanto cada uno. Wolfgang Torres  con dos goles y Johan Alonzo  uno  produjeron los puntos del IPISA.Además  el representativo del colegio Oasis Christian supe...,si

74,Gigantes y Reales irán a impredecible Serie Mundial MLB Para describir a su equipo  el gerente general de los Gigantes de San Francisco desenterró una frase que no debe ser confundida como un insulto a sus jugadores que aspiran conquistar su tercera Serie Mundial en cinco años.“Son cucarachas. No las puedes matar. Estoy tan orgulloso”  dijo Brian Sabean  luego que San Francisco dejó fuera a los Cardenales en una serie de campeonato de la Liga Nacional que se definió gracias a un jonrón en el noveno inning de Travis Ishikawa  un pelotero que hace unos meses contemplaba retirarse.Sabean también sintetizó cuán impredecible será el Clásico de Otoño  que disputarán desde el martes contra los Reales de Kansas City  los entonados campeones de la Liga Americana que no conocen la derrota en los ocho juegos de postemporada que han disputado este año.“Son un equipo (con estilo) de la Liga Nacional que juega en la Liga Americana”  resaltó Sabean. “De repente  tiene una clase de ataque que no habían tenido durante casi todo el año... Las palabras sob...,si

75,Fields pone a brillar a Estrellas Orientales Las Estrellas Orientales volvieron a dar destellos de resplandeciente luz.El infielder Matt Fields conectó un batazo en el canal entre left y center para empujar la carrera ganadora  mientras el abridor Richar Bleier se combinó con cuatro relevistas para llevar a las Estrellas Orientales a una victoria 4-1 sobre los Leones del Escogido  en partido celebrado en el parque Quisqueya.Los Orientales lograron su segunda victoria del torneo que rinde honor al fenecido don Carlos Manuel (Pilindo) Bonetti  mientras que los Leones emparejan su marca en 1-1.El pitcher abridor Bleier (1-0) sorteó 5.0 entradas  de seis hits  una carrera  tres ponches y cedió una base para acreditarse la victoria  mientras que Wirfin Obispo  laboró un episodio de un hit y se anotó su primer rescate. Por los Orientales también salieron al montículo Esmerling Vásquez  Chris Rearick y Luis Perdomo. Perdió Andre Rienzo (0-1)  quien tuvo una faena de 5.0 entradas  cuatro hits  dos carreras  una de ellas limpia  dio un...,si

76,Ceremonial Pabellón de la Fama El Pabellón de Fama amplió hace varios años sus salones  pero hoy a las 11:00 AM se estremecerán sus instalaciones al abrir sus puertas a una de las cuadrillas más excelsas de todos sus ceremoniales.Esta vez  en la versión 48 dedicada al lanzador Bartolo Colón  entrarán al salón del honor del Deporte Dominicano “reales gigantes” para ser inmortalizados para honra propia  pero muy en especial para honra del deporte dominicano y para muestra que más se le podría exigir a un lanzador que pertenece al grupo de ganadores de 20 en una campaña en Grandes Ligas y con más de cien victorias en total. Un propulsor que durante más de dos décadas fue pieza central del engranaje de desarrollo del deporte dominicano concluyendo su carrera de forma contundente con la celebración de los Juegos Panamericanos en el país en 2003.A ellos se suma una mujer aguerrida que abrió el camino a las grandes conquistas femenil dentro del deporte individual  con medallas de oro Centroamericana y del Caribe  así co...,si

77,Hanson  Hague y Villanueva conducen a Toros frente AC Alen Hanson anotó cuatro veces  Matt Hague ligó tres hits con dos remolcadas y Elih Villanueva lanzó tres entradas en blanco como relevista para guiar a los Toros del Este (2-1) a una victoria con pizarra de 7-4 sobre las Águilas Cibaeñas (0-1) en el partido celebrado anoche en el estadio Francisco Michelli de la ciudad de La Romana correspondiente al torneo de béisbol otoño invernal.Los Toros  que perdieron siete de 10 partidos frente a los aguiluchos en el torneo pasado  se anotaron su segunda victoria seguida tras caer vencidos en la jornada inaugural.Hanson se embasó en cuatro de cinco veces al plato con dos imparables y dos boletos  Hague bateó de 5-3 y Villanueva (1-0) se anotó el triunfo.En tres entradas cedió dos hits con cuatro ponches.César Cabral (0-1)  el tercero de nueve lanzadores utilizados por las Águilas  cargó con la derrota.Las carrerasLos Toros marcaron dos en la primera entrada frente a los envíos de Lorenzo Barceló con sencillo remolcador de Hague y un doble ro...,si

78,Emociones tocan a nuevos inmortales Todo comenzó con el tradicional ritual de instalación del Comité Permanente encabezado por el doctor Luis Sheker Ortiz y el doctor Carlos Lamarche Rey. El Orfeón de Santiago interpretó los himnos nacional y del Pabellón de la Fama. El nuncio apostólico Jude Thadeus Okolo  hizo la invocación  seguido del despliegue de banderas y los símbolos (el laurel y el mallete) los cuales fueron llevados por dos cadetes escoltados por el campeón mundial Juan Carlos Payano y los símbolos por Alejandro Prats y María Gabriela Brugal Gassó.Sheker Ortiz procedió a llamar al presidente del ceremonial  Cristóbal Marte Hoffiz  para instalarlo como conductor del mismo. En el marco de la actividad fueron llamadas las integrantes del equipo nacional de voleibol femenino y su mentor Cristóbal Marte Hoffiz  para recibir un reconocimiento que también fue bien acogido por la concurrencia.  Marte Hoffiz tuvo que hacer un aparte  como presidente del ceremonial para motivar la proeza de sus pupilas  además de agr...,si

79,Lluvia aplaza partido  de AC y Gigantes Tras jugar tres entradas completas los Gigantes del Cibao y las Aguilas Cibaeñas vieron como una fuerte lluvia provocó la suspensión del primer partido que se celebraba en el Estadio Cibao en esta incipiente temporada 2014-15 de la Liga Dominicana de Béisbol dedicada a Carlos Manuel -Pilindo- Bonetti.Luego de que los aguiluchos estuvieron arriba en el pizarrón 1-0 tras marcar una carrera en el cierre del tercer episodio  un fuerte aguacero cayó en el inicio del cuarto acto  obligando esto a colocar las lonas sobre el terreno de juego en dos ocasiones.Luego de unos 50 minutos de espera la lluvia no amainaba y siendo las 7:22 de la noche  luego de consultar sobre las condiciones del terreno de juego con los dirigentes Andy Barkett  (Águilas) y Audo Vicente (Gigantes)  el árbitro Adam Schwarz declaró el partido “suspendido”.Según el reglamento de la Liga Domincana de Béisbol  el partido se jugará de nuevo en la próxima fecha hábil en el calendario  lo que marca como el seis de noviembr...,si

80,Emilio Guerrero se estrena con hit da el triunfo al Licey Los campeones nacionales  Tigres del Licey se estrenaron anoche con su primera victoria del torneo  tras superar a los Leones del Escogido 11-8  gracias al sencillo remolcador del debutante Emilio Guerrero  en partido celebrado en el Parque Quisqueya.Guerrero fue enviado al plato como emergente en lugar de Wilson Valdez y al primer pitcheo del cerrador escarlata Stephen Kohlscheen le bateó una línea de hit al prado central para traer a la goma a Jhonatan Solano con la carrera decisiva. El Licey (1-2) había perdido sus dos primeros compromisos y anoche logró poner número a la casilla de triunfos en el torneo que rinde homenaje a don Pilindo Bonetti Burgos. El Escogido (1-2) perdió por segundo día corrido.El pitcher ganador lo fue Leuris Gómez (1-0)  mientras que Wagner Madrigal se anotó su primer salvamento. Perdió Kohlscheen (0-1).Las carrerasLos Tigres atacaron al abridor Daniel Cabrera en la parte de arriba del segundo acto y cristalizaron un racimo de cuatro anotaciones.Todo come...,si

81,RD se corona campeón torneo abierto karate La República Dominicana se alzó con el trofeo de primer lugar del Campeonato Abierto de Karate que concluyó este sábado en Curazao.Para quedarse con los máximos honores de la justa  el seleccionado quisqueyano terminó con 11 medallas de oro y cuatro de plata.En el evento participaron atletas de Argentina  Puerto Rico  Bonaire  Curazao  Surinam  Aruba  Trinidad y Tobago  Martinica y El Salvador.Ariel Pérez superó 5-0 al salvadoreño William Serrano en la prueba de kata  mientras que en kumite (pelea) en los 50 kilos  Ana Villanueva derrotó 6-0 a la argentina Yamila Benítez.En los 61 kilos  Karina Díaz derrotó 7-0 a Rital Cancel  de Perú; Carmen Harrigan se impuso 8-0 sobre Kia San Siverie  de Bonaire  en tanto que en la categoría open  Ana Villanueva ganó por no presentación la también dominicana Carmen Harrigan.En masculino  los medallistas de oro fueron Deibis Ferreras  en los 67 kilos  quien venció 4-2 a Tosh Van Dij  de Surinam  mientras que los 75 kilos  Dionisio Gustavo le ganó ...,si

82,Charlie busca puesto a base de tripletazos En la búsqueda de quedar entre los 15 jugadores con contrato garantizado de los Mavericks de Dallas para la próxima campaña de la NBA  Charlie Villanueva está utilizando su mejor carta de presentación: el tiro de tres.Villanueva ha encestado 10 de 23 intentos desde detrás del arco para un 43.5 por ciento de efectividad desde esa zona de la cancha.Está promediando 8.6 puntos por partido en cinco encuentros y solo 10.8 minutos por salida.En su última presentación  sin embargo  no estuvo muy acertado en sus triples.Tuvo 11 puntos  4 rebotes  dos robos de balón y una asistencia el sábado en una derrota 98-93 ante los Pacers de Indiana.En 19 minutos marcó 4 de 13 lances de campo  se fue de 7-2 en lances de tres y de 2-1 de la línea de personal.Al Horford  de su lado  terminó con 12 tantos  6 rebotes  4 asistencias  dos robos de balón y un bloqueo para los Hawks de Atlanta que perdieron 104-100 frente a los Pistons de Detroit.Se fue de 13-6 desde el campo y estuvo en la cancha durante 21 ...,si

83,Anthony no espera ser el líder en anotación Carmelo Anthony no espera ganar el título como máximo anotador de la NBA esta temporada  su prioridad es la ofensiva de triángulo.De hecho  sugirió el sábado que puede anotar menos y tener un menor número de tiros con la nueva ofensiva de los Knicks.“No creo que voy a ser el campeón anotador. Especialmente con este sistema  la forma en que estamos jugando -- la forma en que estaremos mejor equilibrados  el estilo de juego que vamos a tener  no creo que vaya a liderar la liga en anotaciones este año”  dijo Anthony después de la práctica de los Knicks.Anthony se ha establecido como uno de los mejores anotadores de la NBA durante sus 11 temporadas en la liga. Ganó el título de anotaciones en la campaña 2012-13 promediando 28.7 puntos por partido  dos décimas menos que su récord personal. La temporada pasada terminó segundo detrás de Kevin Durant.Anthony ha promediado 21.8 intentos de tiros de campo por partido en las últimas dos temporadas. Sugirió que ese número  junto con su capacida...,si

52,Xenofobia  una fobia cruel La xenofobia ha sido definida como “toda distinción  exclusión  restricción o preferencia basada en motivos de raza  color  linaje u origen nacional o étnico que tenga por objeto o por resultado anular o menoscabar el reconocimiento  goce o ejercicio  en condiciones de igualdad  de los derechos humanos y libertades fundamentales en las esferas política  económica  social  cultural o en cualquier otra esfera de la vida pública”.Xenofobia es un prejuicio que se manifiesta con odio y rechazo hacia los grupos étnicos diferentes. En las últimas décadas se ha visto una manifestación bastante agresiva de este rechazo  además de exclusión por este motivo  llegando hasta una violencia tan extrema que ha llevado a la muerte de muchos por el simple hecho de “ser diferentes”. Las personas que sufren este tipo de discriminación se ven sujetas a la humillación y el desprecio por parte de los xenófobos; pero la humillación y el desprecio son a veces una manifestación mínima de lo que otros son cap...,no

53,¡A fomentar el hábito del ahorro! En materia de ahorro República Dominicana está avanzando. Padres y maestros deben unificar criterios para  desde diversas perspectivas  contribuir a que los más pequeños desarrollen este hábito. Octubre es una época ideal para hacerlo. Es el Mes del Ahorro.Una orientadora  un padre de familia y un experto en finanzas hablan sobre el tema. Carina Gutiérrez manifiesta que es momento de enseñar a los infantes el valor de las cosas. “Claro  nunca restando importancia a lo importante que son los valores invaluables. Como orientadores  los maestros estamos en el deber de ayudarles a planificarse  inclusive con el dinero que llevan a la escuela”  dice la profesora.Explica que de la mesada que les dan sus padres para la merienda a los más grandecitos  se les puede enseñar a dejar aunque sea una ínfima parte para su alcancía. De esa manera aprenden a ahorrar y a no derrochar un dinero que luego pueden utilizar en otra cosa. Gutiérrez expresa que cuando se pone en práctica la cultura del ahor...,no

54,Los genes que hay detrás de la enfermedad La incidencia del cáncer de mama en República Dominicana es cada vez mayor en los distintos segmentos sociales  y este tipo de cáncer se ha convertido en una gran preocupación en las mujeres  sobre todo aquellas que sobrepasan los 40 años de edad.Claudia de los Santos  cirujana oncóloga y cirujana general  explica que el cáncer de mama generalmente se origina en las células de los lobulillos  que son las glándulas productoras de leche  o en los conductos que transportan la leche desde los lobulillos hasta el pezón. Los tumores más frecuentes son el carcinoma ductal y el lobulillar.De los Santos  miembro del equipo de clínica Abreu  explica que  como el cáncer es el resultado de cambios anómalos en los genes que regulan el crecimiento de las células  la parte modificada adquiere la capacidad de dividirse sin ningún tipo de control u orden  por lo que produce más células iguales y genera un tumor.La especialista  quien es coordinadora de la Residencia de Cirugía Oncológica del Institu...,no

55,Luto y periodismo Era una reportera novata. El responsable del medio en que trabajaba había desestimado una entrevista que les hice a tres hermanos. Ellos denunciaban las amenazas  y el intento de desalojo  por parte de un  hombre ligado al Partido Reformista que  en esa época  estaba en el poder. Al día siguiente de que la entrevista fue engavetada  me mandaron a cubrir  a toda carrera  el asesinato de una señora que había sido tiroteada. Cuando llegué al lugar  resultó que era la madre de los hermanos a los que entrevisté el día anterior. El acoso pasó de las amenazas a la agresión. Como los habían desalojado a tiros  la mujer fue velada en medio de la calle. Lloré mientras me tapaba la cara con la libreta de apuntes para evitar la vergüenza de que la gente viera mis lágrimas. Ese ha sido el funeral más difícil que me ha tocado cubrir como periodista. Pensaba que la publicación de la nota engavetada pudo haber salvado esa vida  pero ya sólo me quedó hacer mi trabajo  y aguantar aquellas miradas de...,no

56,El Salón de los Espejos El domingo estuve en este bar  en el Palacio de Bellas Artes  dizque para contar los espejos y me quedé por un par de horas. Todos los domingos  a partir de las 6:00 de la tarde hasta las 12:00 de la noche el son es el protagonista  junto a los merengues  la salsa y otros ritmos caribeños. Hace mucho quería conocerlo  pero no me “nacía”. Es un lugar acogedor  confortable  claro  como les gusta a los soneros  asequible económicamente y bien familiar  como son los soneros. El coordinador de los domingos soneros es Gustavo Arias  un trabajador incansable  locutor  bailador y promotor de todo lo que tiene que ver con la música antillana. Gustavo era el que activaba la música en el desaparecido Monumento del Son  con un vestir impecable y formal. Luego duró 12 años en Club 60 y hace unos meses mudó su son a este distinguido lugar. Los soneros han sido fieles con su música y con Gustavo  lo siguen donde él se establece. Lo bueno de todo esto es que los soneros se reciclan  ya que cuando t...,no

57,¡A vacacionar para las montañas! Comenzó a sentirse la brisita de otoño  y con ella una sensación de alegría  pues ya falta solo un mes para la temporada navideña y con ella los deseos de hacer cosas nuevas  desde comprar objetos que necesitamos hasta complacernos con unas buenas vacaciones o irnos de excursión. Por eso en esta ocasión nos dirigimos a las montañas  donde predomina el clima frío  el cual es una buena oportunidad para sacar nuestros abrigos y ropa de invierno del clóset  disfrutar del clima y realizar aventuras en los ríos  como montar a caballo  ‘fourwheels’  realizar ‘rafting’ y ‘canyoning’.Jarabacoa ofrece un escenario perfecto para disfrutar de todas esas aventuras y  al mismo tiempo  no dejar de disfrutar de los placeres de la vida en sus acogedores hoteles y cabañitas  probar la exquisita gastronomía en sus diversos restaurantes con una fusión entre lo típico y lo internacional.Dentro de los hoteles de la zona  puedo recomendar algunos como Los Bohíos Campo Añil  donde la naturaleza se comunica...,no

58,A Córdoba en tren por unas horas Entre el Apartahotel Serrano Recoletos y la estación de Atocha tardo media hora caminando a paso rápido. Con una deliciosa temperatura en Madrid  que solo obliga a una chaquetica de punto  me desplazo aspirando el aire tempranero de la sierra que llega a la capital de España. La salida del tren de alta velocidad (AVE) a Córdoba es a las 9:45  pero ya tengo comprado el boleto  por lo cual a las 8:30 de la mañana camino sin prisa. La salida es desde andenes especialmente destinados al AVE. Primero subo unas escaleras mecánicas hacia el lugar donde están los aparatos de rayos X. Chequean igual que en los aeropuertos. En la sala de espera hay tiendas y cafeterías  donde paso los minutos hasta que llaman para revisar el boleto y bajar al andén. El trayecto entre las ciudades dura menos de dos horas. Viajo en clase turista  donde me asombra la comodidad de las butacas  que posibilitan moverlas para descansar los pies en el reposapiés adosado al asiento delantero. Por lo visto  según la ho...,no

59,Fariseos ¡Ay de ustedes  fariseos! ¡Ay de ustedes  juristas!  Hago una excepción refiriendo algo personal. Hay quienes  se autotitulan juristas sin serlo. Pobres de ellos. Por esto me decía un amigo que yo  siendo abogado  había estudiado ciencias religiosas porque era muy difícil que un abogado llegara a alcanzar el reino de los cielos. Esta no es una verdad absoluta  pero sí es aplicable a aquellos que actúan con vanidad e hipocresía. En ellos se esconde un corazón del que han desaparecido la justicia y el amor.,no

60,Malasia: economía islámica fructífera Desde la llegada al país  su aeropuerto internacional  en la capital Kuala Lumpur  reviste la ciudad de modernidad y un marcado buen gusto. Malasia es un Estado con gran desarrollo industrial y por ende económico  con un práctico y útil sistema de trenes  que conecta con toda la provincia. El idioma malayo y el islam son respectivamente la lengua y la religión oficial de la zona. También se habla inglés. Recorrer Malasia es adentrarse a una cultura diversa  organizada y muy trabajadora. Su sistema de poder corresponde a una monarquía electiva constitucional compuesta por una federación. Su jefe de Estado es el Yang di-Pertuan Agong  conocido como el Rey de Malasia.Aunque las leyes establezcan que esta parte geográfica es democrática  existen ciertas reglas que desestiman tal tipo de mandato  ya que el Estado Malasio carece de muchas de las libertades existentes en las sociedades occidentales. La censura es practicada de forma genérica  enfocada contra voces opositoras al gobierno y ...,no

61,Autoexamen de seno Según cifras de la Organización Panamericana de la Salud (OPS)  el cáncer de mama es el cáncer más común en las mujeres y la segunda causa principal de muertes por cáncer en este grupo de población en las Américas. “Unas 400 000 mujeres fueron diagnosticadas y más de 92 000 murieron de cáncer de mama en las Américas en 2010. Si continúan las tendencias actuales  se estima que aumente un 46% en las Américas para el año 2030”  explica la OPS. Por ello  el mensaje que la OPS está promoviendo durante el Mes de la Concientización sobre el Cáncer de Mama es que este cáncer puede ser detectado temprano y tratado con eficacia. El autoexamen de seno es una de las prácticas más efectivas para detectarlo.La página de información de salud MedlinePlus  que ofrece un servicio de la Biblioteca Nacional de Medicina de Estados Unidos recomienda a las mujeres que han llegado a la menopausia realizarse el examen el mismo día cada mes. Ese examen “siempre debe incluir: la inspección visual (con y sin u...,no

62,Un mar de felicidad: las navidades en cruceros ¿No quiere cocinar  adornar la casa  comprar un árbol de Navidad y salir de compras de regalos entre las muchedumbres de centros comerciales en las navidades este año? ¡No hay problemas! Las líneas de cruceros lo esperan con una variedad de itinerarios en noviembre y diciembre en sus barcos que están decorados y listos para las fiestas  incluyendo todo tipo de adornos navideños  comidas tradicionales y entretenimiento especial para la época. Así usted y su familia disfrutan de un ambiente festivo ñ¡y otros trabajan!- Una nota importante: reserve con tiempo  ya que los itinerarios son muy populares. He aquí algunas travesías festivas para considerar esta próxima temporada navideña. Algunas líneas de cruceros  por cierto  comienzan las celebraciones ya desde mediados de noviembre:- Disney Cruise Line ¿Le gustaría un recorrido por el Caribe y las Bahamas con toda la familia? Esta línea ofrece cruceros familiares divertidos con tema navideño (“Very Merrytime Cruises”) de mediados de no...,no

63,¿Por qué a mí? Tras recibir el diagnóstico de una enfermedad catastrófica  como el cáncer  muchos se hacen estas preguntas: ¿por qué a mí? ¿Por qué Dios ha permitido esto en mi vida? En algunos casos los médicos incluso dan un número estimado de días de vida restantes  lo que causa todavía más desconsuelo. En ese momento el apoyo espiritual es invaluable. “Cuando alguien se enferma afecta la familia  afecta el entorno del enfermo y la asistencia espiritual es fundamental pues la persona que recibe un diagnóstico se cae”  explica la coordinadora de Pastoral de la Salud de Santo Domingo Sor María Estela Ángeles.Una oportunidadEl problema de esa caída es que ocurre en estado de ánimo y actitud ante la vida  pero también en materia de fe. La persona cuestiona a Dios por lo que está aconteciendo en su vida. Siente abandono y frustración.Sin embargo  los pacientes de cáncer deben ser capaces de creer que su diagnóstico no significa necesariamente el fin de su vida  sino un nuevo comienzo  una ocasión pa...,no

64,Se eleva nivel del mar El nivel del mar aumentó de forma inusual unos 20 centímetros durante los últimos cien años  un fenómeno que no tiene precedentes en milenios  según un estudio divulgado ayer en Australia.La investigación  publicada en “Proceedings of the National Academy of Sciences”  analiza las fluctuaciones del nivel del mar en los últimos 35 000 años basado en los cambios en el volumen de hielo en la Tierra.“En los últimos 6 000 años antes de que comenzara a aumentar el nivel del agua en la modernidad  el nivel del mar fue bastante estable”  dijo el coautor del estudio  Kurt Lambeck.Durante esos milenios no se han encontrado pruebas de oscilaciones de 25 o 30 centímetros en períodos de cien años o más.,no

65,Marina participará en ‘boat show’ La Marina de Casa de Campo participará por cuarto año consecutivo en el Fort Lauderdale Boat Show a celebrarse del 30 de octubre al 3 de noviembre en la ciudad conocida como la Capital del Mundo del Yate. Este año este evento llega a su 55 aniversario  siendo uno de los más importantes escenarios que reúne a prestigiosos astilleros  ‘brokers’  diseñadores de yates  embarcaciones de pesca deportiva y barcos de vela  entre otros bienes y servicios relacionados con la industria náutica de lujo. La Marina de Casa Campo tendrá un espacio especial con el objetivo de atraer superyates para que visiten el país y disfruten de las facilidades que ofrece este importante destino así como los atractivos del complejo Casa de Campo.CaracterísticasLa Marina de Casa de Campo cuenta con 370 muelles y recibe embarcaciones internacionales de pesca deportiva  yates y megayates de hasta 250 pies que transitan por el Caribe. Según una nota de prensa  las siete localidades del Fort Lauderdale Boat Show est...,no

43,El dibujo en RD Desde los albores ancestrales de la hoy República Dominicana  sus primigenios habitantes  igual que lo hicieron en las cuevas de Altamira y Lacaux  recurrieron al dibujo para transmitir sus ideas  usándolo como fuente de expresión visual y espiritual del arte taíno y como sustancia de la forma. Es la esencia misma de todo cuanto define la cosmogonía de la primera presencia del hombre sobre el universo.Los dibujos expresados en las cuevas del país (Las Maravillas  Borbón  entre otras) llamadas pictografías y que hoy son sujetos de gran admiración  señalaron la forma de expresión del dibujo como la más alta manifestación de gozo que hoy conoce la especie humana asociada a su necesidad de sentir emociones sutiles a través de la mirada  y dejó en su hábitat la memoria visual y en cada línea  en cada forma  utilizó el recuerdo del dibujo como su recurso más inmediato  expresándose según la intensidad de comunicar sus sentimientos y emociones.Así como en la antigüedad fueron las cavernas ...,no

44,Programa ecológico estrena rostro A partir del 17 de octubre  la conducción del programa Mundo Ecológico  que se transmite los viernes a partir de las 8:30 de la mañana por Digital 15  estará a cargo de la periodista y comunicadora Carolina Saddler. Además de entrevistas a expertos e invitados especiales relacionados al tema del medio ambiente; comentarios y noticias  la comunicadora estrenará dos secciones: “Desde aden- tro” (donde la periodista viajará a las provincias en busca de noticias y reportajes turísticos y ecológicos) y “Ecologistas del mundo”  en donde la conductora visitará otros países con el mismo propósito.,no

45,Reforestan cuenca del río Maguaca La cuenca del río Maguaca  en Partido (provincia Dajabón)  está siendo reforestada como parte de una jornada que realiza la Cooperativa Coopbueno dentro de sus programas de responsabilidad social en esta comunidad. En la actividad  encabezada por el presidente de la entidad de ahorro  César Hernández  también participaron el administrador general  José Pablo Gil  y la directora regional del Ministerio de Medio Ambiente en la provincia  Colombina Vargas. Jóvenes y adultos sembraron miles de plantas de distintas variedades  entre ellas caoba nativa  africana y hondureña; pino  corazón de paloma y cedro.,no

46,Malasia: economía islámica fructífera Desde la llegada al país  su aeropuerto internacional  en la capital Kuala Lumpur  reviste la ciudad de modernidad y un marcado buen gusto. Malasia es un Estado con gran desarrollo industrial y por ende económico  con un práctico y útil sistema de trenes  que conecta con toda la provincia. El idioma malayo y el islam son respectivamente la lengua y la religión oficial de la zona. También se habla inglés. Recorrer Malasia es adentrarse a una cultura diversa  organizada y muy trabajadora. Su sistema de poder corresponde a una monarquía electiva constitucional compuesta por una federación. Su jefe de Estado es el Yang di-Pertuan Agong  conocido como el Rey de Malasia.Aunque las leyes establezcan que esta parte geográfica es democrática  existen ciertas reglas que desestiman tal tipo de mandato  ya que el Estado Malasio carece de muchas de las libertades existentes en las sociedades occidentales. La censura es practicada de forma genérica  enfocada contra voces opositoras al gobierno y ...,no

47,Semanas de España en RD Octubre es el Mes de la Hispanidad y  entre las actividades y ofertas que tienen lugar en el país  Cava Alta ofrece cinco muy buenos vinos españoles con diez por ciento de descuento. Entérate llamando al 809-518-9000. A su vez Casa Ávila  en Blue Mall  mantendrá hasta este domingo 19  el menú preparado por el chef Antonio Cosmen  autor del “El mejor cocido de España”  que estuvo en dicho restaurante del miércoles 8 al domingo 12. Taller de alebrijesLos alebrijes son animales fantásticos  y para realizarlos en papel periódico y papel maché pintados y decorados  tus niños/as entre seis y 12 años de edad podrán asistir al taller de este sábado en el Museo Bellapart. Llama al 809-541-7721  extensión 296  o escribe a info@museobellapart.com.Bazar artesanal este fin de semanaArtesanos de diferentes regiones del país estarán en Madé  desde mañana viernes y hasta el domingo inclusive. Encontrarás conservas  mermeladas  piezas talladas en madera  textiles y alfarería. ¡Para regalar o para au...,no

48,La matanza de los inocentes Murieron once niños pequeños en el hospital Robert Reid  otros dicen que fueron dieciocho; la noticia le cayó como un mazazo a Emma  como le sucedió a la mayoría de los dominicanos  incluyendo al Presidente. Empezó a quejarse bajito cuando se enteró por la radio  como siempre que se entera de una noticia demoledora  esa queja fue subiendo de tono hasta que prorrumpió en lamentos fortísimos. Acudí a enterarme de qué le acontecía y no pude menos que solidarizarme con mi fiel cocinera. El antiguo hospital Angelita  rebautizado después de la muerte de Trujillo  fue durante largo tiempo la perla de la corona en cuanto a atención médica se tratase  los más distinguidos médicos pediatras dominicanos se enorgullecían de prestar sus servicios en aquel centro de salud  durante largos años fue dirigido por uno de los más prestigiosos médicos del país  Hugo Mendoza  catalogado como uno de los cien mejores facultativos del mundo. El prestigio del hospital se mantuvo íntegro hasta hace poco tiemp...,no

49,Otoño Es otoño... las hojas caen en mi patio y forman una original alfombra de seres sin  o con muy poca  vidaÖ pero es hermoso  cubren las imperfecciones  disimulan la humedad y se confunden con el sucio para restarle importancia.Refresca mirar el panorama que invita a descansar  a tranquilizarnos  aunque también  a sentir nostalgia al saber que esas hojas que con dignidad caen se vistieron de los más hermosos colores para despedirse de la vida.Es otoño... aires de una nueva etapa del año se sienten en muchas partes del mundo  menos aquí en República Dominicana  donde la temperatura ni se entera  y el calor sigue siendo el dueño de nuestro clima. Menos aquí  donde la desesperanza crece en un pueblo en el que la alegría es un tren que abordamos de vez en cuando para escaparnos de nuestra realidad: un país en manos de unos cuantos irresponsables y muchos otros desfalcadores  que actúan indolentes ante el dolor de Duarte. Menos aquí  donde la piedad pasó a segundo plano  el afán de fama y f...,no

50,Kairós “El Señor da a conocer su victoria”. Las maravillas que Dios hace con y para nosotros son innumerables. La victoria de Dios es exclusivamente salvación  que se manifiesta o demuestra cuando actúa por amor  por lealtad y fidelidad para los que creen en él. En verdad  solo el amor de Dios hace comprender cuán privilegiados somos de conocer su plan maestro de salvación.,no

