id,articulo,clase
72,Dan permiso a Luna para jugar en Venezuela Las Águilas Cibaeñas otorgaron permiso al jugador del cuadro Héctor Luna para militar con los Cardenales de Lara  en la Liga Venezolana de Béisbol Profesional.Luna  quien tiene el rango de Capitán de las Águilas Cibaeñas  jugará para el dominicano Félix Fermín  quien está al frente de los Cardenales. El aval para jugar en Venezuela está contenido en una comunicación firmada por el Gerente general de las Águilas Cibaeñas Stanley Javier y dirigida a Carlos Miguel Oropeza  quien ocupa el mismo cargo con la franquicia de los Cardenales de Lara. En la misiva se aclara que el permiso es a título de préstamo  solo por la actual temporada de béisbol otoño invernal 2014/2015.Luna ha sido un jugador productivo con las Águilas  pero las relaciones se lastimaron en el Round Robin pasado  cuando el versátil jugador emitió fuertes críticas a los directivos en momento en que el club pasaba por una mala situación. Este año  Luna militó en el béisbol de Japón  donde quedó como cuarto mejor bateador ...,si
73,Da Vinci  Padre Fortín  Oasis y La Salle avanzan Los equipos representativos de los colegios Leonardo Da Vinci  Padre Fortín  Oasis Christian y De la Salle  avanzaron el pasado fin de semana a los octavos de final del Intercolegial Claro de Futsal Masculino  al triunfar en sus partidos de segunda ronda  celebrados en las instalaciones del Santiago Soccer Club  de esta ciudad. El certamen es auspiciado por la empresa de telecomunicaciones Claro.El seleccionado del colegio Leonardo Da Vinci le ganó a su similar del Domingo Savio con marcador de 3-2  con goles de Carlos Guzmán  Juan Núñez e Iván Gómez. Por el conjunto perdedor anotaron  Pedro y Luis Sánchez.Por su parte  el conjunto del colegio Padre Fortín derrotó al representativo del IPISA con pizarra de 4-3  liderado por dos goles de Anthony Torres  quien recibió el apoyo de Alfredo Alba y Carlos Rodríguez  que aportaron un tanto cada uno. Wolfgang Torres  con dos goles y Johan Alonzo  uno  produjeron los puntos del IPISA.Además  el representativo del colegio Oasis Christian supe...,si
74,Gigantes y Reales irán a impredecible Serie Mundial MLB Para describir a su equipo  el gerente general de los Gigantes de San Francisco desenterró una frase que no debe ser confundida como un insulto a sus jugadores que aspiran conquistar su tercera Serie Mundial en cinco años.“Son cucarachas. No las puedes matar. Estoy tan orgulloso”  dijo Brian Sabean  luego que San Francisco dejó fuera a los Cardenales en una serie de campeonato de la Liga Nacional que se definió gracias a un jonrón en el noveno inning de Travis Ishikawa  un pelotero que hace unos meses contemplaba retirarse.Sabean también sintetizó cuán impredecible será el Clásico de Otoño  que disputarán desde el martes contra los Reales de Kansas City  los entonados campeones de la Liga Americana que no conocen la derrota en los ocho juegos de postemporada que han disputado este año.“Son un equipo (con estilo) de la Liga Nacional que juega en la Liga Americana”  resaltó Sabean. “De repente  tiene una clase de ataque que no habían tenido durante casi todo el año... Las palabras sob...,si
75,Fields pone a brillar a Estrellas Orientales Las Estrellas Orientales volvieron a dar destellos de resplandeciente luz.El infielder Matt Fields conectó un batazo en el canal entre left y center para empujar la carrera ganadora  mientras el abridor Richar Bleier se combinó con cuatro relevistas para llevar a las Estrellas Orientales a una victoria 4-1 sobre los Leones del Escogido  en partido celebrado en el parque Quisqueya.Los Orientales lograron su segunda victoria del torneo que rinde honor al fenecido don Carlos Manuel (Pilindo) Bonetti  mientras que los Leones emparejan su marca en 1-1.El pitcher abridor Bleier (1-0) sorteó 5.0 entradas  de seis hits  una carrera  tres ponches y cedió una base para acreditarse la victoria  mientras que Wirfin Obispo  laboró un episodio de un hit y se anotó su primer rescate. Por los Orientales también salieron al montículo Esmerling Vásquez  Chris Rearick y Luis Perdomo. Perdió Andre Rienzo (0-1)  quien tuvo una faena de 5.0 entradas  cuatro hits  dos carreras  una de ellas limpia  dio un...,si
76,Ceremonial Pabellón de la Fama El Pabellón de Fama amplió hace varios años sus salones  pero hoy a las 11:00 AM se estremecerán sus instalaciones al abrir sus puertas a una de las cuadrillas más excelsas de todos sus ceremoniales.Esta vez  en la versión 48 dedicada al lanzador Bartolo Colón  entrarán al salón del honor del Deporte Dominicano “reales gigantes” para ser inmortalizados para honra propia  pero muy en especial para honra del deporte dominicano y para muestra que más se le podría exigir a un lanzador que pertenece al grupo de ganadores de 20 en una campaña en Grandes Ligas y con más de cien victorias en total. Un propulsor que durante más de dos décadas fue pieza central del engranaje de desarrollo del deporte dominicano concluyendo su carrera de forma contundente con la celebración de los Juegos Panamericanos en el país en 2003.A ellos se suma una mujer aguerrida que abrió el camino a las grandes conquistas femenil dentro del deporte individual  con medallas de oro Centroamericana y del Caribe  así co...,si
77,Hanson  Hague y Villanueva conducen a Toros frente AC Alen Hanson anotó cuatro veces  Matt Hague ligó tres hits con dos remolcadas y Elih Villanueva lanzó tres entradas en blanco como relevista para guiar a los Toros del Este (2-1) a una victoria con pizarra de 7-4 sobre las Águilas Cibaeñas (0-1) en el partido celebrado anoche en el estadio Francisco Michelli de la ciudad de La Romana correspondiente al torneo de béisbol otoño invernal.Los Toros  que perdieron siete de 10 partidos frente a los aguiluchos en el torneo pasado  se anotaron su segunda victoria seguida tras caer vencidos en la jornada inaugural.Hanson se embasó en cuatro de cinco veces al plato con dos imparables y dos boletos  Hague bateó de 5-3 y Villanueva (1-0) se anotó el triunfo.En tres entradas cedió dos hits con cuatro ponches.César Cabral (0-1)  el tercero de nueve lanzadores utilizados por las Águilas  cargó con la derrota.Las carrerasLos Toros marcaron dos en la primera entrada frente a los envíos de Lorenzo Barceló con sencillo remolcador de Hague y un doble ro...,si
78,Emociones tocan a nuevos inmortales Todo comenzó con el tradicional ritual de instalación del Comité Permanente encabezado por el doctor Luis Sheker Ortiz y el doctor Carlos Lamarche Rey. El Orfeón de Santiago interpretó los himnos nacional y del Pabellón de la Fama. El nuncio apostólico Jude Thadeus Okolo  hizo la invocación  seguido del despliegue de banderas y los símbolos (el laurel y el mallete) los cuales fueron llevados por dos cadetes escoltados por el campeón mundial Juan Carlos Payano y los símbolos por Alejandro Prats y María Gabriela Brugal Gassó.Sheker Ortiz procedió a llamar al presidente del ceremonial  Cristóbal Marte Hoffiz  para instalarlo como conductor del mismo. En el marco de la actividad fueron llamadas las integrantes del equipo nacional de voleibol femenino y su mentor Cristóbal Marte Hoffiz  para recibir un reconocimiento que también fue bien acogido por la concurrencia.  Marte Hoffiz tuvo que hacer un aparte  como presidente del ceremonial para motivar la proeza de sus pupilas  además de agr...,si
79,Lluvia aplaza partido  de AC y Gigantes Tras jugar tres entradas completas los Gigantes del Cibao y las Aguilas Cibaeñas vieron como una fuerte lluvia provocó la suspensión del primer partido que se celebraba en el Estadio Cibao en esta incipiente temporada 2014-15 de la Liga Dominicana de Béisbol dedicada a Carlos Manuel -Pilindo- Bonetti.Luego de que los aguiluchos estuvieron arriba en el pizarrón 1-0 tras marcar una carrera en el cierre del tercer episodio  un fuerte aguacero cayó en el inicio del cuarto acto  obligando esto a colocar las lonas sobre el terreno de juego en dos ocasiones.Luego de unos 50 minutos de espera la lluvia no amainaba y siendo las 7:22 de la noche  luego de consultar sobre las condiciones del terreno de juego con los dirigentes Andy Barkett  (Águilas) y Audo Vicente (Gigantes)  el árbitro Adam Schwarz declaró el partido “suspendido”.Según el reglamento de la Liga Domincana de Béisbol  el partido se jugará de nuevo en la próxima fecha hábil en el calendario  lo que marca como el seis de noviembr...,si
80,Emilio Guerrero se estrena con hit da el triunfo al Licey Los campeones nacionales  Tigres del Licey se estrenaron anoche con su primera victoria del torneo  tras superar a los Leones del Escogido 11-8  gracias al sencillo remolcador del debutante Emilio Guerrero  en partido celebrado en el Parque Quisqueya.Guerrero fue enviado al plato como emergente en lugar de Wilson Valdez y al primer pitcheo del cerrador escarlata Stephen Kohlscheen le bateó una línea de hit al prado central para traer a la goma a Jhonatan Solano con la carrera decisiva. El Licey (1-2) había perdido sus dos primeros compromisos y anoche logró poner número a la casilla de triunfos en el torneo que rinde homenaje a don Pilindo Bonetti Burgos. El Escogido (1-2) perdió por segundo día corrido.El pitcher ganador lo fue Leuris Gómez (1-0)  mientras que Wagner Madrigal se anotó su primer salvamento. Perdió Kohlscheen (0-1).Las carrerasLos Tigres atacaron al abridor Daniel Cabrera en la parte de arriba del segundo acto y cristalizaron un racimo de cuatro anotaciones.Todo come...,si
81,RD se corona campeón torneo abierto karate La República Dominicana se alzó con el trofeo de primer lugar del Campeonato Abierto de Karate que concluyó este sábado en Curazao.Para quedarse con los máximos honores de la justa  el seleccionado quisqueyano terminó con 11 medallas de oro y cuatro de plata.En el evento participaron atletas de Argentina  Puerto Rico  Bonaire  Curazao  Surinam  Aruba  Trinidad y Tobago  Martinica y El Salvador.Ariel Pérez superó 5-0 al salvadoreño William Serrano en la prueba de kata  mientras que en kumite (pelea) en los 50 kilos  Ana Villanueva derrotó 6-0 a la argentina Yamila Benítez.En los 61 kilos  Karina Díaz derrotó 7-0 a Rital Cancel  de Perú; Carmen Harrigan se impuso 8-0 sobre Kia San Siverie  de Bonaire  en tanto que en la categoría open  Ana Villanueva ganó por no presentación la también dominicana Carmen Harrigan.En masculino  los medallistas de oro fueron Deibis Ferreras  en los 67 kilos  quien venció 4-2 a Tosh Van Dij  de Surinam  mientras que los 75 kilos  Dionisio Gustavo le ganó ...,si
82,Charlie busca puesto a base de tripletazos En la búsqueda de quedar entre los 15 jugadores con contrato garantizado de los Mavericks de Dallas para la próxima campaña de la NBA  Charlie Villanueva está utilizando su mejor carta de presentación: el tiro de tres.Villanueva ha encestado 10 de 23 intentos desde detrás del arco para un 43.5 por ciento de efectividad desde esa zona de la cancha.Está promediando 8.6 puntos por partido en cinco encuentros y solo 10.8 minutos por salida.En su última presentación  sin embargo  no estuvo muy acertado en sus triples.Tuvo 11 puntos  4 rebotes  dos robos de balón y una asistencia el sábado en una derrota 98-93 ante los Pacers de Indiana.En 19 minutos marcó 4 de 13 lances de campo  se fue de 7-2 en lances de tres y de 2-1 de la línea de personal.Al Horford  de su lado  terminó con 12 tantos  6 rebotes  4 asistencias  dos robos de balón y un bloqueo para los Hawks de Atlanta que perdieron 104-100 frente a los Pistons de Detroit.Se fue de 13-6 desde el campo y estuvo en la cancha durante 21 ...,si
83,Anthony no espera ser el líder en anotación Carmelo Anthony no espera ganar el título como máximo anotador de la NBA esta temporada  su prioridad es la ofensiva de triángulo.De hecho  sugirió el sábado que puede anotar menos y tener un menor número de tiros con la nueva ofensiva de los Knicks.“No creo que voy a ser el campeón anotador. Especialmente con este sistema  la forma en que estamos jugando -- la forma en que estaremos mejor equilibrados  el estilo de juego que vamos a tener  no creo que vaya a liderar la liga en anotaciones este año”  dijo Anthony después de la práctica de los Knicks.Anthony se ha establecido como uno de los mejores anotadores de la NBA durante sus 11 temporadas en la liga. Ganó el título de anotaciones en la campaña 2012-13 promediando 28.7 puntos por partido  dos décimas menos que su récord personal. La temporada pasada terminó segundo detrás de Kevin Durant.Anthony ha promediado 21.8 intentos de tiros de campo por partido en las últimas dos temporadas. Sugirió que ese número  junto con su capacida...,si
